Word	Count
--bodies	1
interest	1
enter	1
wet	2
cross	1
severely	1
electrical	1
dangling	1
ceiling	1
busted	1
pipes	1
gushing	2
tea	4
stove	1
bread	1
bends	1
pipe	2
stemming	1
flow	1
trickle	1
spitting	1
less	1
ominous	1
corridor	3
diminishing	1
m4s	1
pressure	1
activator	1
rope	4
trick	1
uncoils	1
lasso	1
doorknob	2
kitchen	1
ascending	1
staircase	3
unstraps	1
vest	1
heaves	1
fingers	3
blinding	1
deafening	1
one's	1
ours	1
santa's	1
factory	1
motherboards	1
batteries	1
electronics	1
states	1
disassembly	1
stacks	1
jacket	4
torso	1
hardened	2
experts	1
unnerving	1
copper	1
spilt	1
staggering	2
sickening	2
cautiously	1
retractable	1
pole	3
telescopes	2
maximum	1
length	1
10	1
gently	1
determine	1
distinguishing	1
lines	1
cheeks	1
bruises	1
further	1
obscured	1
dappled	1
violence	1
exerts	1
sells	3
different	1
shoved	1
cavity	1
meant	1
booby	1
trap	2
placed	1
elicit	1
wiring	1
touch	3
positioning	1
plugs	1
caps	1
backwards	1
airspace	1
clearance	1
15	2
minutes	6
explain	1
squats	1
rests	2
pass	1
swivels	1
contact	2
markers	1
alive	2
compelled	1
tick	1
walkie-talkie	1
fifteen	1
command	3
circumstances	1
permission	1
cancel	1
reaching	1
abdomen	1
sides	1
descends	1
pickup	2
emblazoned	1
logo	1
national	1
police	2
policemen	1
words	1
positive	2
chance	2
seemed	1
weird	3
surrounded	1
crowd	1
shouldering	1
mid	1
thirties	1
guzzles	1
will's	1
cracks	1
brick	2
created	1
crosses	1
when--	1
--the	4
obliterating	1
flipping	1
upside	2
buffeted	1
cambridge's	1
helmeted	1
crashes	1
--billowing	1
blotting	1
--inside	1
flurry	1
armored	1
sears	1
pain	4
butt	3
pounding	1
yells	1
louder	5
searing	1
flesh	1
pries	1
blackened	1
dividing	1
slumped	1
blank	1
lighter	1
seeing	2
flame	1
bear	1
physical	1
psychic	1
smoldering	1
ungovernable	1
purpose	1
stomps	2
remain	1
trance	1
movin'	1
glare	2
funnel	1
erases	1
tread	1
drifts	1
piles	1
mountain	1
older	5
usual	1
movies	1
lie	1
movie	1
heading	1
clump	1
responsible	3
buddies	1
launch	1
mortars	1
risk	2
rid	1
merchants	1
say-so	1
co	1
realizes	2
hope	1
prevailing	1
agitated	1
trudges	1
victory's	1
roads	2
seller	1
packs	1
wares	1
sweatshirt	1
guy's	2
stunned	3
id	4
guards	2
oga	1
buddy	2
mouths	1
cia	3
gate	2
waves	1
poor	1
dwelling	1
low	5
dim	1
suddenly--	2
peels	1
retreating	3
indecision	1
vaults	1
modest	1
courtyard	1
rest	1
crickets	1
knob	1
hallway	1
murmuring	1
television	2
antechamber	1
stone	3
archway	3
kalim	7
fifties	1
traditional	1
garb	1
drinking	1
egyptian	1
spooked	1
spills	1
wildly	1
french	1
whom	1
professor	1
guest	1
seek	2
pleased	1
aim	1
maybe	2
matronly	1
father's	1
rushing	1
swinging	1
candlestick	1
smashing	1
shaken	2
murky	1
dangerous	1
runs...and	2
wound	2
explosion	1
briefly	1
fades	1
blackness	2
floods	1
palm	2
scrap	1
stained	2
multiple	1
trained	1
upturned	2
voices	1
slap	1
offish	1
slams	1
what're	1
ficke	2
splayed	1
whorehouse	1
porch	1
repeat	1
join	1
outing	1
wants	3
impatient	1
tanker	5
blew	1
post-blast	1
headlights	1
glowing	3
rapidly	1
groans	1
guns	5
flashlights	3
spotlights	2
roots	2
flash-lights	1
pool	2
intensely	1
pulverized	1
crunching	2
remnants	1
inferno	2
soldier's	2
visible	2
friendlies	1
`in	1
medics	2
deeper	1
gloom	1
carrying	1
stretcher	3
twisted	2
oil	1
shrouded	1
hi-beam	1
wool	1
ski	5
wagef	2
masked	2
toast	1
colonel's	1
insignia	1
recognize	2
lowered	1
fully	2
clever	1
caused	1
slipped	1
mommie	1
struggles	4
define	1
horror	1
mass	1
casualty	1
terrible	1
cowards	1
instead	2
translator	17
intelligent	1
smear	1
ahmed	2
plume	1
embers	2
sky...smell	1
carcasses	1
hieronymus	1
bosch	1
tangled	1
limbs	1
top...like	1
olympic	1
torches	1
fans	1
fountain	1
stumbling	1
sharp	1
flashlight	3
chicken	2
feathers	1
disoriented	2
avoid	1
hens	1
wailing	1
racing	1
haze	1
apparent	1
trapped	1
beneath	1
remove	1
chunks	1
shines	2
threads	1
lace	1
keef	1
halek	1
him...madness	1
illuminates	1
black...and	1
shining	1
tree	1
perfectly	2
formed	1
nestled	1
burnt	1
pointing	1
perfect	1
fools	1
ourselves	1
hunting	2
trouble	1
bandage	1
bullshit	1
what?--	1
platoons	1
slink	1
grunts	1
glowers	1
sympathetic	1
abreast	1
raised	1
commando-style	1
poised	1
alert	1
decibel	1
gravel	1
underfoot	1
enveloping	1
gentle	1
lean	1
forty	2
ups	1
crouch	1
construction	2
pushes	3
dawns	1
florescent	2
lantern	1
butts	1
torch	1
spot	1
pats	1
pockets	1
quick	2
ring	2
instinctively	1
knee	1
start	2
lying	1
pulped	1
wounds	1
gasping	1
scavenges	1
brass	1
casings	1
hostage	1
yards	1
trips	1
catches	2
readies	1
sprint	1
walked	1
men's	1
kills	1
iraqis	1
bleeding	1
pick	1
drudge	1
hum	1
midsection	1
shower	2
aims	1
stains	1
soaked	1
pinkish	1
drain	1
lied	1
pills	1
purposely	1
shouts	2
hey--	1
dvd's	1
quality	1
transport	1
good-	1
tibia	1
shattered	1
wow	1
sucks	1
jostled	1
cries	1
saving	1
invented	1
fix	1
mongering	1
buffet	1
begun	1
encased	1
trek	1
washing	7
5	1
casts	1
nervous	1
poverty-stricken	1
forboding	1
vibe	1
unrelenting	1
ticking	1
timer	4
30	1
unscrewing	1
tangle	1
traces	1
zero	1
dings	1
bleach	1
cycle	1
threw	1
hustle	1
something's	1
asshole	1
addition	1
jumble	1
terrified	1
distraught	1
mussed	1
helping	1
message	1
forced	2
explains	1
checkpoint	1
strapped	3
begged	1
you've	2
kidding	2
unbuttons	1
sticks	1
dynamite	1
bang	1
perimeter	2
option	1
family	4
asking	2
everybody	1
hurry	2
aside	2
differences	1
bridge	1
reluctantly	1
pedestrians	1
scattering	1
thinly	1
frightened	1
inshalla	2
uh-huh	2
belly	1
9mm	2
cocks	1
examines	1
forest	1
cheap	1
casio	7
rig	1
gauge	1
shivering	2
bolt	7
cutters	4
hears	2
presses	1
cutter	7
charging	1
4:30	1
--past	1
crew	1
--down	1
sprinting	1
flapping	1
sets	1
applying	1
crying	1
reads	1
4:00	1
weren't	1
scraps	1
futilely	1
made	1
bites	1
squeezes	1
ok	1
arc	1
welder	1
properly	1
2:30	1
welded	1
thinner	1
weaker	1
1:30	1
understands	1
grabbing	1
clubs	1
45	1
running--	1
thumping	1
cranes	1
akimbo	1
spits	1
nailed	1
knocked	1
--sanborn	1
blown	1
--through	1
hailstorm	1
22,000	1
--chunks	1
molten	1
--bits	1
--dust	1
--blood	1
seeps	1
--then	1
overcoming	1
resistance	1
daaaa--duuuunk	1
--sharp	1
inhale	1
da-dunk	2
snakes	1
thickening	1
dimming	1
grime	1
hate	1
unforgiving	1
gatorade	2
drinks	1
grateful	1
bro	1
unconsciously	1
finding	1
collar	1
difference	1
bleed	1
folks	1
throw	2
pissing	1
vast	1
hyper-hygenic	1
stretching	1
glistening	1
produce	1
muzac	1
cathedral	1
consumerism	1
supermarket	1
grown	1
softening	1
features	1
scrubbed	1
bermuda	1
clashing	1
polo	1
dad	1
suburban	1
softie	1
pushing	2
shopping	3
px	1
america	1
beautiful	1
aisle	5
barbecue	3
sauce	3
squeaky-	1
impeded	1
obese	1
mulling	1
cat	1
clears	1
continues	1
rattled	1
abundance	1
bleakness	1
choices	1
dizzying	1
--giving	1
random	1
vegetables	2
bought	1
grocery	1
mushrooms	2
bob	1
sink	1
individually	1
crumble	1
cont'd	1
short	1
fights	1
inevitable	1
hiring	1
dish	1
towel	1
accidentally	1
counter	1
shatters	1
neighbors	1
backyard	1
simple	1
low-key	1
affair	1
tending	1
grill	1
doorbell	1
rings	1
hugs	1
confront	1
privately	1
burgers	1
studies	1
grilling	1
treating	1
wedding	1
cradle	1
tuck	1
book	1
fairy	1
tales	1
fluff	1
jack-in-the-box	1
jack	2
squeals	1
delight	1
bobbing	1
clown	2
story	2
magic	7
son's	1
pure	1
admiration	1
rapt	1
upon	1
kingdom	2
person	1
child's	1
dazzled	1
colors	1
plain	1
decided	1
secret	1
king's	1
collect	1
sometimes	2
releasing	1
giggles	1
wonderful	1
grant	1
ending	1
finish	1
mommy	1
daddy	1
crib	1
toys	1
seem	1
ordinary	1
fewer	1
age	1
pauses	1
think's	1
waits	2
camo	1
shaved	1
chevy	1
letting	1
public	1
stewardess	3
packages	1
peanuts	1
m'am	1
lovingly	1
opening	1
conversation	1
plane's	1
whine	1
swells	1
merges	1
with--	1
angry	1
drivers	1
horns	1
blare	1
loudspeaker	1
rumble	1
rat-	1
tat-tat	1
tarmac	2
delta-company	1
middle-eastern	1
bathes	1
lengthening	1
pace	1
slows...the	1
transitions	1
continuous	1
passage	1
pat	1
pulsate	1
excitement	1
noon	1
brilliantly	1
shimmering	1
reflected	1
sunlight	1
vanishes	1
